Core,Depth,Density
4,3.94,0.440245486
4,3.96,0.453314784
4,3.98,0.471147186
4,4,0.46082282
4,4.02,0.436067455
4,4.04,0.412190611
4,4.06,0.409249929
4,4.08,0.420180079
4,4.1,0.427981715
4,4.12,0.441363542
4,4.14,0.44665507
4,4.16,0.411109998
4,4.18,0.411142096
4,4.2,0.44118369
4,4.22,0.457691194
4,4.24,0.433312788
4,4.26,0.404708467
4,4.28,0.438350238
4,4.3,0.458707703
4,4.32,0.464528103
4,4.34,0.474978142
4,4.36,0.47966265
4,4.38,0.478777669
4,4.4,0.488669732
4,4.42,0.478786671
4,4.44,0.461264264
4,4.46,0.441384426
4,4.48,0.427964281
4,4.5,0.430304072
4,4.52,0.459896863
4,4.54,0.517588085
4,4.56,0.478708106
4,4.58,0.447615624
4,4.6,0.457801025
4,4.62,0.485198389
4,4.64,0.485054616
4,4.66,0.474637668
4,4.68,0.473929742
4,4.7,0.481024646
4,4.72,0.502416997
4,4.74,0.494949553
4,4.76,0.482306389
4,4.78,0.479263249
4,4.8,0.490798635
4,4.82,0.501461318
4,4.84,0.488247896
4,4.86,0.484300155
4,4.88,0.490400531
4,4.9,0.493565639
4,4.92,0.492501263
4,4.94,0.493433517
4,4.96,0.499908925
4,4.98,0.500524235
4,5,0.484314767
4,5.02,0.480345942
4,5.04,0.487003983
4,5.06,0.470991282
4,5.08,0.437409185
4,5.1,0.402213982
4,5.12,0.425262879
4,5.14,0.461934882
4,5.16,0.485835343
4,5.18,0.487397407
4,5.2,0.473050673
4,5.22,0.490061264
4,5.24,0.504434454
4,5.26,0.507780828
4,5.28,0.507553408
4,5.3,0.498483806
4,5.32,0.502908631
4,5.34,0.510930253
4,5.36,0.499257673
4,5.38,0.491940504
4,5.4,0.493462667
4,5.42,0.499644006
4,5.44,0.507391661
4,5.46,0.510973737
4,5.48,0.505762563
4,5.5,0.503675121
4,5.52,0.506761441
4,5.54,0.508907466
4,5.56,0.485509883
4,5.58,0.470028407
4,5.6,0.466861621
4,5.62,0.497303145
4,5.64,0.499952512
4,5.66,0.50596769
4,5.68,0.515012874
4,5.7,0.513679512
4,5.72,0.465389337
4,5.74,0.442109466
4,5.76,0.446477956
4,5.78,0.486213836
4,5.8,0.495245063
4,5.82,0.491711315
4,5.84,0.494938942
4,5.86,0.503608187
4,5.88,0.504335258
4,5.9,0.498614197
4,5.92,0.487567753
4,5.94,0.489568142
4,5.96,0.494052157
4,5.98,0.489798743
4,6,0.457233485
4,6.02,0.493121965
4,6.04,0.504710076
4,6.06,0.51079358
4,6.08,0.511732977
4,6.1,0.502474767
4,6.12,0.508445995
4,6.14,0.503260757
4,6.16,0.506041799
4,6.18,0.513259573
4,6.2,0.518016042
4,6.22,0.513316735
4,6.24,0.496207819
4,6.26,0.508673646
4,6.28,0.519798738
4,6.3,0.514160014
4,6.32,0.519855086
4,6.34,0.517527996
4,6.36,0.524549887
4,6.38,0.533066811
4,6.4,0.528680538
4,6.42,0.497405108
4,6.44,0.500628338
4,6.46,0.510861767
4,6.48,0.511086794
4,6.5,0.506569839
4,6.52,0.516649905
4,6.54,0.522350921
4,6.56,0.523192423
4,6.58,0.519444714
4,6.6,0.514095807
4,6.62,0.513435516
4,6.64,0.510099018
4,6.66,0.512799534
4,6.68,0.517433579
4,6.7,0.51782574
4,6.72,0.508392537
4,6.74,0.508309136
4,6.76,0.520660664
4,6.78,0.512643965
4,6.8,0.496990154
4,6.82,0.494682915
4,6.84,0.496444843
4,6.86,0.498023256
4,6.88,0.495494804
4,6.9,0.509993238
4,6.92,0.519709999
4,6.94,0.528792806
4,6.96,0.532665671
4,6.98,0.526930497
4,7,0.531490332
4,7.02,0.519199044
4,7.04,0.524630365
4,7.06,0.531396285
4,7.08,0.528116539
4,7.1,0.530746454
4,7.12,0.538368805
4,7.14,0.543630566
4,7.16,0.539207538
4,7.18,0.52819142
4,7.2,0.534899899
4,7.22,0.537638371
4,7.24,0.54328012
4,7.26,0.531471693
4,7.28,0.518299826
4,7.3,0.520538456
4,7.32,0.490882718
4,7.34,0.447674395
4,7.36,0.495546354
4,7.38,0.523388298
4,7.4,0.526369216
4,7.42,0.509777703
4,7.44,0.519200956
4,7.46,0.535746832
4,7.48,0.537088677
4,7.5,0.528124839
4,7.52,0.519471368
4,7.54,0.531249453
4,7.56,0.522884489
4,7.58,0.526442857
4,7.6,0.523172427
4,7.62,0.503821248
4,7.64,0.487625538
4,7.66,0.527302025
4,7.68,0.543456012
4,7.7,0.531984237
4,7.72,0.511875485
4,7.74,0.493421257
4,7.76,0.509806316
4,7.78,0.510605566
4,7.8,0.500651917
4,7.82,0.499745315
4,7.84,0.521386801
4,7.86,0.520485104
4,7.88,0.530167368
4,7.9,0.533263601
4,7.92,0.527143071
4,7.94,0.51722428
4,7.96,0.513801043
4,7.98,0.513221806
4,8,0.510476971
4,8.02,0.519220275
4,8.04,0.523693927
4,8.06,0.521259917
4,8.08,0.524734171
4,8.1,0.54053181
4,8.12,0.522063672
4,8.14,0.533063952
4,8.16,0.546094067
4,8.18,0.541864519
4,8.2,0.538892301
4,8.22,0.520408769
4,8.24,0.512130285
4,8.26,0.510607085
4,8.28,0.509031064
4,8.3,0.503178877
4,8.32,0.505927282
4,8.34,0.510429801
4,8.36,0.523040871
4,8.38,0.530961383
4,8.4,0.530025869
4,8.42,0.524064019
4,8.44,0.52124052
4,8.46,0.52406393
4,8.48,0.531505333
4,8.5,0.539088156
4,8.52,0.545091239
4,8.54,0.541458528
4,8.56,0.528430804
4,8.58,0.531579783
4,8.6,0.547662873
4,8.62,0.516496531
4,8.64,0.506162336
4,8.66,0.519555843
4,8.68,0.534136271
4,8.7,0.536122051
4,8.72,0.537945704
4,8.74,0.524298026
4,8.76,0.52027428
4,8.78,0.525137952
4,8.8,0.530726791
4,8.82,0.527525778
4,8.84,0.522431398
4,8.86,0.537857306
4,8.88,0.538728409
4,8.9,0.532381442
4,8.92,0.542383835
4,8.94,0.543690611
4,8.96,0.552480318
4,8.98,0.567485393
4,9,0.556451816
4,9.02,0.538127554
4,9.04,0.550645136
4,9.06,0.509447658
4,9.08,0.523692142
4,9.1,0.542777887
4,9.12,0.535221327
4,9.14,0.532654716
4,9.16,0.528826717
4,9.18,0.51895507
4,9.2,0.504770488
4,9.22,0.535028937
4,9.24,0.544003572
4,9.26,0.543436431
4,9.28,0.533165456
4,9.3,0.52727996
4,9.32,0.550053552
4,9.34,0.552061667
4,9.36,0.540435776
4,9.38,0.537498649
4,9.4,0.537362517
4,9.42,0.532956174
4,9.44,0.537400151
4,9.46,0.539326084
4,9.48,0.536898993
4,9.5,0.533677322
4,9.52,0.536202522
4,9.54,0.552340068
4,9.56,0.5457984
4,9.58,0.534780203
4,9.6,0.537851516
4,9.62,0.5477123
4,9.64,0.545230084
4,9.66,0.54079547
4,9.68,0.547486719
4,9.7,0.546868342
4,9.72,0.541529559
4,9.74,0.538407407
4,9.76,0.543189406
4,9.78,0.54558913
4,9.8,0.548175943
4,9.82,0.553486202
4,9.84,0.552558665
4,9.86,0.555510807
4,9.88,0.562281045
4,9.9,0.562304893
4,9.92,0.562192256
4,9.94,0.560635394
4,9.96,0.556740593
4,9.98,0.55210883
4,10,0.559477553
4,10.02,0.563695003
4,10.04,0.562846813
4,10.06,0.560246076
4,10.08,0.564422553
4,10.1,0.548535976
4,10.12,0.553195461
4,10.14,0.564671099
4,10.16,0.561144447
4,10.18,0.565928386
4,10.2,0.542168445
4,10.22,0.531500717
4,10.24,0.543511761
4,10.26,0.554828347
4,10.28,0.543581679
4,10.3,0.54565393
4,10.32,0.543777289
4,10.34,0.547714318
4,10.36,0.569729529
4,10.38,0.560667488
4,10.4,0.547628344
4,10.42,0.543839503
4,10.44,0.553763455
4,10.46,0.553115017
4,10.48,0.552913793
4,10.5,0.554783049
4,10.52,0.554127114
4,10.54,0.546303205
4,10.56,0.553739956
4,10.58,0.555931754
4,10.6,0.558062543
4,10.62,0.55824525
4,10.64,0.53488006
4,10.66,0.530564572
4,10.68,0.541707122
4,10.7,0.557306559
4,10.72,0.556143559
4,10.74,0.566733023
4,10.76,0.567153182
4,10.78,0.567097474
4,10.8,0.558933993
4,10.82,0.536565739
4,10.84,0.535158853
4,10.86,0.545284747
4,10.88,0.549241914
4,10.9,0.547280245
4,10.92,0.547013563
4,10.94,0.557323251
4,10.96,0.55638155
4,10.98,0.540583704
4,11,0.526294174
4,11.02,0.53059112
4,11.04,0.539226005
4,11.06,0.557582787
4,11.08,0.567202854
4,11.1,0.570185453
4,11.12,0.57434836
4,11.14,0.563453949
4,11.16,0.562806505
4,11.18,0.560464585
4,11.2,0.557432947
4,11.22,0.557995394
4,11.24,0.561453882
4,11.26,0.553672038
4,11.28,0.546648812
4,11.3,0.545735161
4,11.32,0.551387893
4,11.34,0.567493717
4,11.36,0.570651609
4,11.38,0.561131941
4,11.4,0.548453887
4,11.42,0.543954533
4,11.44,0.544658479
4,11.46,0.547998388
4,11.48,0.549580458
4,11.5,0.547627808
4,11.52,0.558139249
4,11.54,0.555401728
4,11.56,0.555526769
4,11.58,0.558201708
4,11.6,0.554099637
4,11.62,0.537844878
4,11.64,0.541374519
4,11.66,0.5563375
4,11.68,0.568456943
4,11.7,0.565928907
4,11.72,0.567585477
4,11.74,0.560717335
4,11.76,0.557104731
4,11.78,0.554678107
4,11.8,0.549993626
4,11.82,0.558758563
4,11.84,0.562885172
4,11.86,0.557742172
4,11.88,0.554993626
4,11.9,0.562972772
4,11.92,0.564286395
4,11.94,0.563045598
4,11.96,0.558644079
4,11.98,0.55953447
4,12,0.569769089
4,12.02,0.571709749
4,12.04,0.573542544
4,12.06,0.571460872
4,12.08,0.5652015
4,12.1,0.555399709
4,12.12,0.548370826
4,12.14,0.55541757
4,12.16,0.556534515
4,12.18,0.554074754
4,12.2,0.558540517
4,12.22,0.554695851
4,12.24,0.548522337
4,12.26,0.553004137
4,12.28,0.565352787
4,12.3,0.55121589
4,12.32,0.547843627
4,12.34,0.556848206
4,12.36,0.570419454
4,12.38,0.566747223
4,12.4,0.584467239
4,12.42,0.578363155
4,12.44,0.578201611
4,12.46,0.581125778
4,12.48,0.580020751
4,12.5,0.575215415
4,12.52,0.573435034
4,12.54,0.576290981
4,12.56,0.579508054
4,12.58,0.578349134
4,12.6,0.570296481
4,12.62,0.570577604
4,12.64,0.563764188
4,12.66,0.555892231
4,12.68,0.555246655
4,12.7,0.561745912
4,12.72,0.557688938
4,12.74,0.559046154
4,12.76,0.564642462
4,12.78,0.565650593
4,12.8,0.565881895
4,12.82,0.574296892
4,12.84,0.571963329
4,12.86,0.568021092
4,12.88,0.572115618
4,12.9,0.573361052
4,12.92,0.559138777
4,12.94,0.560609367
4,12.96,0.549700775
4,12.98,0.5544577
4,13,0.569620161
4,13.02,0.572809137
4,13.04,0.565333794
4,13.06,0.564166116
4,13.08,0.564877303
4,13.1,0.564778352
4,13.12,0.561648172
4,13.14,0.506062106
4,13.16,0.536078785
4,13.18,0.572758801
4,13.2,0.578373807
4,13.22,0.574958206
4,13.24,0.574690068
4,13.26,0.58171075
4,13.28,0.580420465
4,13.3,0.575511603
4,13.32,0.579481346
4,13.34,0.582487985
4,13.36,0.569653557
4,13.38,0.573386029
4,13.4,0.574214548
4,13.42,0.573096885
4,13.44,0.572384839
4,13.46,0.574801166
4,13.48,0.584620642
4,13.5,0.579137856
4,13.52,0.575283686
4,13.54,0.570686686
4,13.56,0.557659531
4,13.58,0.565923976
4,13.6,0.565902459
4,13.62,0.570500001
4,13.64,0.578330517
4,13.66,0.575014266
4,13.68,0.578562544
4,13.7,0.579542815
4,13.72,0.580824712
4,13.74,0.582389914
4,13.76,0.577582057
4,13.78,0.587787357
4,13.8,0.590093194
4,13.82,0.592268456
4,13.84,0.596246733
4,13.86,0.581872943
4,13.88,0.594885697
4,13.9,0.59679996
4,13.92,0.592576847
4,13.94,0.593636838
4,13.96,0.548300969
4,13.98,0.54988917
4,14,0.571601624
4,14.02,0.581631033
4,14.04,0.565385986
4,14.06,0.570139333
4,14.08,0.576724561
4,14.1,0.579223361
4,14.12,0.581240452
4,14.14,0.586274281
4,14.16,0.575730388
4,14.18,0.579702573
4,14.2,0.584375498
4,14.22,0.586750112
4,14.24,0.587190304
4,14.26,0.588886913
4,14.28,0.584688559
4,14.3,0.586743234
4,14.32,0.585716585
4,14.34,0.573750154
4,14.36,0.583290677
4,14.38,0.584300552
4,14.4,0.582152181
4,14.42,0.58039791
4,14.44,0.582457282
4,14.46,0.587343876
4,14.48,0.580979261
4,14.5,0.58208522
4,14.52,0.587892579
4,14.54,0.584334763
4,14.56,0.571101436
4,14.58,0.572458878
4,14.6,0.578950576
4,14.62,0.584968429
4,14.64,0.589245488
4,14.66,0.580277126
4,14.68,0.576292048
4,14.7,0.580961688
4,14.72,0.589784888
4,14.74,0.583518036
4,14.76,0.584940838
4,14.78,0.573532267
4,14.8,0.562720361
4,14.82,0.583258405
4,14.84,0.594545128
4,14.86,0.59645303
4,14.88,0.590179855
4,14.9,0.58252397
4,14.92,0.584613167
4,14.94,0.577523907
4,14.96,0.574501488
4,14.98,0.573815236
4,15,0.572378574
4,15.02,0.565456881
4,15.04,0.568514188
4,15.06,0.573231615
4,15.08,0.577178347
4,15.1,0.580086168
4,15.12,0.593299217
4,15.14,0.585436439
4,15.16,0.58596656
4,15.18,0.588382773
4,15.2,0.582480175
4,15.22,0.58429145
4,15.24,0.582387541
4,15.26,0.58817217
4,15.28,0.57193202
4,15.3,0.532272114
4,15.32,0.55318031
4,15.34,0.586381804
4,15.36,0.588415495
4,15.38,0.580979939
4,15.4,0.57931264
4,15.42,0.578881328
4,15.44,0.571353652
4,15.46,0.571572586
4,15.48,0.579385631
4,15.5,0.574354862
4,15.52,0.560392984
4,15.54,0.583159643
4,15.56,0.580877675
4,15.58,0.584759461
4,15.6,0.586034217
4,15.62,0.572303868
4,15.64,0.592933001
4,15.66,0.588801177
4,15.68,0.592112645
4,15.7,0.594336903
4,15.72,0.592983669
4,15.74,0.589976043
4,15.76,0.585144114
4,15.78,0.598235954
4,15.8,0.606500304
4,15.82,0.601253991
4,15.84,0.605763105
4,15.86,0.602790568
4,15.88,0.597801265
4,15.9,0.591687086
4,15.92,0.586469246
4,15.94,0.58910867
4,15.96,0.598950568
4,15.98,0.595411027
4,16,0.585893165
4,16.02,0.580582759
4,16.04,0.587852219
4,16.06,0.590532162
4,16.08,0.591215427
4,16.1,0.589945103
4,16.12,0.591462565
4,16.14,0.599427258
4,16.16,0.594332251
4,16.18,0.593834122
4,16.2,0.594868894
4,16.22,0.594276087
4,16.24,0.590052698
4,16.26,0.585324621
4,16.28,0.587549536
4,16.3,0.589499286
4,16.32,0.589754717
4,16.34,0.58874153
4,16.36,0.579607741
4,16.38,0.577387178
4,16.4,0.579028629
4,16.42,0.580840337
4,16.44,0.557489467
5,0,0.41125
5,0.02,0.402771667
5,0.04,0.41141
5,0.06,0.401668333
5,0.08,0.35121
5,0.1,0.357338333
5,0.12,0.38021
5,0.14,0.36878
5,0.16,0.391133333
5,0.18,0.39902
5,0.2,0.420485
5,0.22,0.39734
5,0.24,0.40764
5,0.26,0.403438333
5,0.28,0.3944775
5,0.3,0.393075
5,0.32,0.29318
5,0.34,0.329605
5,0.36,0.327543333
5,0.38,0.33923
5,0.4,0.3981375
5,0.42,0.434068
5,0.44,0.405225
5,0.46,0.36547
5,0.48,0.33704
5,0.5,0.348673333
5,0.52,0.33044
5,0.54,0.3277475
5,0.56,0.318403333
5,0.58,0.30834
5,0.6,0.39531
5,0.62,0.397041667
5,0.64,0.403226667
5,0.66,0.408895
5,0.68,0.396031667
5,0.7,0.398845
5,0.72,0.388180833
5,0.74,0.381116667
5,0.76,0.3678525
5,0.78,0.335233333
5,0.8,0.34599
5,0.82,0.3889965
5,0.84,0.407375833
5,0.86,0.397805
5,0.88,0.40106
5,0.9,0.4012225
5,0.92,0.386826667
5,0.94,0.41944
5,0.96,0.40641
5,0.98,0.393628333
5,1,0.426956667
5,1.02,0.41074
5,1.04,0.38341
5,1.06,0.38542
5,1.08,0.41148
5,1.1,0.422216667
5,1.12,0.43805
5,1.14,0.40049
5,1.16,0.42784
5,1.18,0.4293975
5,1.2,0.396325
5,1.22,0.3989225
5,1.24,0.4289
5,1.26,0.39131
5,1.28,0.410015
5,1.3,0.490855
5,1.32,0.449215
5,1.34,0.49932
5,1.36,0.365205
5,1.38,0.373155
5,1.4,0.379105
5,1.42,0.411871667
5,1.44,0.411535
5,1.46,0.44184
5,1.48,0.44837
5,1.5,0.416193333
5,1.52,0.413615
5,1.54,0.409396667
5,1.56,0.416275
5,1.58,0.469915
5,1.6,0.407426667
5,1.62,0.43897
5,1.64,0.440425
5,1.66,0.397855
5,1.68,0.398595
5,1.7,0.409215
5,1.72,0.423905
5,1.74,0.456535
5,1.76,0.42264
5,1.78,0.42041
5,1.8,0.390665
5,1.82,0.366875
5,1.84,0.398613333
5,1.86,0.410785
5,1.88,0.45343
5,1.9,0.419063333
5,1.92,0.44998
5,1.94,0.423075
5,1.96,0.461815
5,1.98,0.435155
5,2,0.454786667
5,2.02,0.41389
5,2.04,0.36768
5,2.06,0.299073333
5,2.08,0.351881667
5,2.1,0.399158333
5,2.12,0.41715
5,2.14,0.413615
5,2.16,0.4667
5,2.18,0.43273
5,2.2,0.41175
5,2.22,0.39077
5,2.24,0.38484
5,2.26,0.399405369
5,2.28,0.413970738
5,2.3,0.428536107
5,2.32,0.404399457
5,2.34,0.380262807
5,2.36,0.382558785
5,2.38,0.395252248
5,2.4,0.401529413
5,2.42,0.396799576
5,2.44,0.392069738
5,2.46,0.408213437
5,2.48,0.4295294
5,2.5,0.407344109
5,2.52,0.350327787
5,2.54,0.319829491
5,2.56,0.311441902
5,2.58,0.338990167
5,2.6,0.380883927
5,2.62,0.42886142
5,2.64,0.433091479
5,2.66,0.379189164
5,2.68,0.378486844
5,2.7,0.389733956
5,2.72,0.360742103
5,2.74,0.325183552
5,2.76,0.353862004
5,2.78,0.388821398
5,2.8,0.407788249
5,2.82,0.423997597
5,2.84,0.431478791
5,2.86,0.438959986
5,2.88,0.438970241
5,2.9,0.434440814
5,2.92,0.429146105
5,2.94,0.42252839
5,2.96,0.416908762
5,2.98,0.429526645
5,3,0.442144528
5,3.02,0.431126157
5,3.04,0.418225894
5,3.06,0.410255732
5,3.08,0.402797841
5,3.1,0.405218911
5,3.12,0.4078057
5,3.14,0.407321002
5,3.16,0.403764817
5,3.18,0.420393437
5,3.2,0.456190338
5,3.22,0.46736951
5,3.24,0.460158841
5,3.26,0.447363256
5,3.28,0.42266041
5,3.3,0.397957565
5,3.32,0.39950121
5,3.34,0.406245243
5,3.36,0.421870381
5,3.38,0.443043163
5,3.4,0.462449868
5,3.42,0.45544565
5,3.44,0.448441432
5,3.46,0.445295729
5,3.48,0.443266739
5,3.5,0.435098201
5,3.52,0.421699943
5,3.54,0.410378156
5,3.56,0.402195466
5,3.58,0.39600537
5,3.6,0.394222244
5,3.62,0.392439118
5,3.64,0.399475461
5,3.66,0.410950451
5,3.68,0.415948737
5,3.7,0.405100006
5,3.72,0.399112075
5,3.74,0.418117413
5,3.76,0.437122751
5,3.78,0.432182728
5,3.8,0.423167942
5,3.82,0.423669741
5,3.84,0.432339602
5,3.86,0.441009462
5,3.88,0.435636869
5,3.9,0.4268995
5,3.92,0.409474424
5,3.94,0.389188405
5,3.96,0.398292724
5,3.98,0.420905661
5,4,0.446257436
5,4.02,0.455575406
5,4.04,0.423658142
5,4.06,0.422602931
5,4.08,0.4403598
5,4.1,0.458662949
5,4.12,0.469284614
5,4.14,0.472961154
5,4.16,0.481697274
5,4.18,0.485428948
5,4.2,0.4944747
5,4.22,0.469203031
5,4.24,0.401612273
5,4.26,0.456293905
5,4.28,0.475078218
5,4.3,0.476522535
5,4.32,0.476233287
5,4.34,0.485092985
5,4.36,0.490917421
5,4.38,0.498139576
5,4.4,0.500812422
5,4.42,0.489784642
5,4.44,0.479547213
5,4.46,0.484508125
5,4.48,0.489616883
5,4.5,0.481638232
5,4.52,0.454711351
5,4.54,0.468172193
5,4.56,0.479265917
5,4.58,0.487215471
5,4.6,0.484812348
5,4.62,0.468430609
5,4.64,0.467231684
5,4.66,0.475259628
5,4.68,0.491032479
5,4.7,0.503132988
5,4.72,0.492614353
5,4.74,0.481436223
5,4.76,0.47618216
5,4.78,0.47825042
5,4.8,0.474647487
5,4.82,0.442671364
5,4.84,0.464133809
5,4.86,0.483503654
5,4.88,0.4890721
5,4.9,0.484772047
5,4.92,0.487172103
5,4.94,0.463247052
5,4.96,0.458728796
5,4.98,0.47384001
5,5,0.48741925
5,5.02,0.492273686
5,5.04,0.50231618
5,5.06,0.497587203
5,5.08,0.485496452
5,5.1,0.467657228
5,5.12,0.439143217
5,5.14,0.47854596
5,5.16,0.500171032
5,5.18,0.489028943
5,5.2,0.47422918
5,5.22,0.489775413
5,5.24,0.468435618
5,5.26,0.453726213
5,5.28,0.444589197
5,5.3,0.450775667
5,5.32,0.467821533
5,5.34,0.485000988
5,5.36,0.493600884
5,5.38,0.49460721
5,5.4,0.477016672
5,5.42,0.490553462
5,5.44,0.507187743
5,5.46,0.4995262
5,5.48,0.49322637
5,5.5,0.477017255
5,5.52,0.472168534
5,5.54,0.465356878
5,5.56,0.470075678
5,5.58,0.494843785
5,5.6,0.509565504
5,5.62,0.512640729
5,5.64,0.491142661
5,5.66,0.465450796
5,5.68,0.451018102
5,5.7,0.444241032
5,5.72,0.465719797
5,5.74,0.501558611
5,5.76,0.48130723
5,5.78,0.468863826
5,5.8,0.463317058
5,5.82,0.461600482
5,5.84,0.465230272
5,5.86,0.480180278
5,5.88,0.486210681
5,5.9,0.463530894
5,5.92,0.469850577
5,5.94,0.456277301
5,5.96,0.471743065
5,5.98,0.510350115
5,6,0.508886348
5,6.02,0.476625904
5,6.04,0.432346614
5,6.06,0.427145481
5,6.08,0.456878948
5,6.1,0.494444758
5,6.12,0.519503016
5,6.14,0.533554683
5,6.16,0.52713594
5,6.18,0.521636083
5,6.2,0.523428261
5,6.22,0.521465393
5,6.24,0.491910202
5,6.26,0.479309767
5,6.28,0.477336169
5,6.3,0.503176676
5,6.32,0.519775488
5,6.34,0.51093548
5,6.36,0.511606158
5,6.38,0.520215024
5,6.4,0.496226983
5,6.42,0.497215377
5,6.44,0.491184213
5,6.46,0.497876983
5,6.48,0.502410496
5,6.5,0.470345129
5,6.52,0.48931368
5,6.54,0.512470578
5,6.56,0.525037755
5,6.58,0.517834189
5,6.6,0.520050295
5,6.62,0.535691154
5,6.64,0.523484955
5,6.66,0.511744954
5,6.68,0.514542315
5,6.7,0.52343825
5,6.72,0.524274442
5,6.74,0.534414856
5,6.76,0.52780566
5,6.78,0.523564089
5,6.8,0.523578209
5,6.82,0.510436013
5,6.84,0.484416199
5,6.86,0.479596719
5,6.88,0.460112593
5,6.9,0.464749368
5,6.92,0.49077796
5,6.94,0.499580864
5,6.96,0.494526369
5,6.98,0.509175224
5,7,0.522477182
5,7.02,0.533792253
5,7.04,0.541358542
5,7.06,0.537255849
5,7.08,0.53160939
5,7.1,0.530885089
5,7.12,0.532307793
5,7.14,0.538309302
5,7.16,0.546002212
5,7.18,0.526330978
5,7.2,0.525556998
5,7.22,0.524070879
5,7.24,0.524441567
5,7.26,0.522201793
5,7.28,0.504903971
5,7.3,0.50296826
5,7.32,0.487812831
5,7.34,0.492303431
5,7.36,0.505234773
5,7.38,0.510725239
5,7.4,0.503741797
5,7.42,0.496398017
5,7.44,0.506876725
5,7.46,0.526052817
5,7.48,0.535916215
5,7.5,0.523476024
5,7.52,0.496329636
5,7.54,0.509497806
5,7.56,0.517694009
5,7.58,0.518394065
5,7.6,0.521778779
5,7.62,0.552520569
5,7.64,0.537074787
5,7.66,0.514019167
5,7.68,0.507246331
5,7.7,0.514426016
5,7.72,0.500960992
5,7.74,0.533731675
5,7.76,0.540751364
5,7.78,0.530754384
5,7.8,0.511914575
5,7.82,0.486226356
5,7.84,0.488821913
5,7.86,0.492325658
5,7.88,0.50943603
5,7.9,0.540394622
5,7.92,0.552170719
5,7.94,0.551103129
5,7.96,0.541154589
5,7.98,0.526047858
5,8,0.513155432
5,8.02,0.514481114
5,8.04,0.520263233
5,8.06,0.503832566
5,8.08,0.50020057
5,8.1,0.521605676
5,8.12,0.515852242
5,8.14,0.48865647
5,8.16,0.484600045
5,8.18,0.49644708
5,8.2,0.515845007
5,8.22,0.503510191
5,8.24,0.498466855
5,8.26,0.509787685
5,8.28,0.52811584
5,8.3,0.520002644
5,8.32,0.524556222
5,8.34,0.518997708
5,8.36,0.508477122
5,8.38,0.500305065
5,8.4,0.502772512
5,8.42,0.509595759
5,8.44,0.535308767
5,8.46,0.559007421
5,8.48,0.546051156
5,8.5,0.518371494
5,8.52,0.498222142
5,8.54,0.479731455
5,8.56,0.500784403
5,8.58,0.516014089
5,8.6,0.523761851
5,8.62,0.530004387
5,8.64,0.54131265
5,8.66,0.526031736
5,8.68,0.52679755
5,8.7,0.534317051
5,8.72,0.540061326
5,8.74,0.532831823
5,8.76,0.522991567
5,8.78,0.531206323
5,8.8,0.534403551
5,8.82,0.525077913
5,8.84,0.530146387
5,8.86,0.535632217
5,8.88,0.531968875
5,8.9,0.5363991
5,8.92,0.552410055
5,8.94,0.531648476
5,8.96,0.522816212
5,8.98,0.521039092
5,9,0.522931239
5,9.02,0.537979364
5,9.04,0.526654731
5,9.06,0.525015333
5,9.08,0.535271467
5,9.1,0.549840277
5,9.12,0.556293509
5,9.14,0.539249162
5,9.16,0.511704441
5,9.18,0.510593063
5,9.2,0.521088934
5,9.22,0.525488191
5,9.24,0.535425452
5,9.26,0.524383113
5,9.28,0.528214914
5,9.3,0.541783718
5,9.32,0.543570821
5,9.34,0.535150945
5,9.36,0.533746856
5,9.38,0.538858638
5,9.4,0.544977113
5,9.42,0.549393325
5,9.44,0.553810911
5,9.46,0.551272896
5,9.48,0.559707345
5,9.5,0.556386355
5,9.52,0.5401789
5,9.54,0.529260663
5,9.56,0.537607869
5,9.58,0.532015431
5,9.6,0.524634029
5,9.62,0.522419534
5,9.64,0.530524489
5,9.66,0.549391939
5,9.68,0.532113835
5,9.7,0.550082985
5,9.72,0.566983548
5,9.74,0.545255629
5,9.76,0.549487529
5,9.78,0.554787893
5,9.8,0.552186024
5,9.82,0.547434916
5,9.84,0.503980386
5,9.86,0.514075372
5,9.88,0.531693528
5,9.9,0.530815765
5,9.92,0.526557768
5,9.94,0.527479017
5,9.96,0.53067533
5,9.98,0.542001525
5,10,0.520495635
5,10.02,0.553900413
5,10.04,0.557522857
5,10.06,0.543208831
5,10.08,0.510648727
5,10.1,0.512575909
5,10.12,0.522906567
5,10.14,0.53066497
5,10.16,0.540163246
5,10.18,0.557597187
5,10.2,0.55631837
5,10.22,0.554933218
5,10.24,0.551877046
5,10.26,0.536497093
5,10.28,0.558820972
5,10.3,0.564265152
5,10.32,0.549899116
5,10.34,0.544044905
5,10.36,0.559613415
5,10.38,0.56119111
5,10.4,0.561850943
5,10.42,0.550438152
5,10.44,0.540432293
5,10.46,0.559186829
5,10.48,0.568686143
5,10.5,0.553795424
5,10.52,0.557762912
5,10.54,0.489660121
5,10.56,0.534811493
5,10.58,0.550105063
5,10.6,0.546024748
5,10.62,0.5501979
5,10.64,0.545471196
5,10.66,0.545476105
5,10.68,0.55795609
5,10.7,0.556153516
5,10.72,0.569802616
5,10.74,0.577268632
5,10.76,0.523212085
5,10.78,0.503578675
5,10.8,0.528335811
5,10.82,0.531831665
5,10.84,0.535080093
5,10.86,0.54227502
5,10.88,0.547836027
5,10.9,0.559706762
5,10.92,0.563465922
5,10.94,0.567737894
5,10.96,0.572009922
5,10.98,0.579232719
